Cycle_ID,Cycle
1769,C1274185 -> C0406661
1770,C2908387 -> C2908386
1771,C0019046 -> C0017645
1772,C0313261 -> C0019046
1773,C0021208 -> C1515945
1774,C0151482 -> C0002888
1775,C0198438 -> C0198437
1776,C3887615 -> C0574022
1777,C0015401 -> C0271015
1778,C0561024 -> C0561023
1779,C0561023 -> C0561034
1780,C2981150 -> C0432098
1781,C0008925 -> C0158646
1782,C0008925 -> C0158646 -> C0008924
1783,C0158646 -> C0008924
1784,C2981150 -> C0432090
1785,C0039043 -> C0581272 -> C0196698
1786,C0039043 -> C0581272
1787,C0341089 -> C0494776
1788,C0016807 -> C0341089 -> C0494776
1789,C0018824 -> C0852152
1790,C0344956 -> C0265841
1791,C0175708 -> C0035439 -> C0029730
1792,C1260873 -> C0003502
1793,C0265830 -> C0344956
1794,C0023014 -> C0454636
1795,C0948187 -> C0340231
1796,C0340231 -> C0264353
1797,C0928075 -> C0013453
1798,C0187960 -> C0086511
1799,C0086511 -> C2091919
1800,C0009968 -> C2917332
1801,C0032005 -> C0020662
1802,C0189593 -> C0398076
1803,C0398076 -> C1533601
1804,C5848091 -> C3665596
1805,C0009663 -> C0574913
1806,C0002902 -> C0266672
1807,C0002902 -> C0025958
1808,C0149504 -> C0852400
1809,C0496788 -> C0346569
1810,C0153474 -> C0153473
1811,C0153473 -> C0728864
1812,C0222106 -> C0559610
1813,C0559609 -> C0222109
1814,C0014383 -> C5741959 -> C0031886
1815,C0950103 -> C0950102
1816,C0151603 -> C1850534 -> C0013604
1817,C0375268 -> C0155683
1818,C0155683 -> C0264863
1819,C0813221 -> C0195045
1820,C0428273 -> C0428284
1821,C0428273 -> C0428275
1822,C2224569 -> C0198542
1823,C0191633 -> C0191632
1824,C0157311 -> C0269859
1825,C0157311 -> C0269859 -> C2053294
1826,C0269858 -> C0157311 -> C0269859
1827,C1959898 -> C0497443
1828,C0036341 -> C0392322
1829,C0011251 -> C0338817
1830,C0262417 -> C0030305
1831,C0448888 -> C0559543
1832,C0222234 -> C0559544
1833,C0477583 -> C0494946
1834,C0034155 -> C0857305 -> C0221021
1835,C0236664 -> C0349096
1836,C0009691 -> C0158548
1837,C0026553 -> C0026549
1838,C0193594 -> C0842217
1839,C0193594 -> C0193593
1840,C0160840 -> C0347542
1841,C0160840 -> C0347540
1842,C0041349 -> C0495054
1843,C0037899 -> C0023794
1844,C0834406 -> C0030647
1845,C0490040 -> C0396023
1846,C0040761 -> C0344637 -> C3536741
1847,C0006521 -> C0054312
1848,C0344736 -> C0344797
1849,C0026764 -> C0032131
1850,C0026764 -> C0280231
1851,C0266572 -> C0158572
1852,C0158572 -> C0266587
1853,C0194682 -> C0194681
1854,C0597067 -> C0042010 -> C0041921 -> C0034288 -> C0018338 -> C0018346 -> C0018328 -> C0027303
1855,C1261287 -> C0009814
1856,C0684337 -> C0279860
1857,C0001162 -> C0459305
1858,C0563815 -> C0563809
1859,C0563809 -> C0563821
1860,C0192579 -> C0192589
1861,C0494559 -> C0494558
1862,C0012833 -> C0476206
1863,C0476206 -> C0476207
1864,C3265985 -> C0265570 -> C0431826
1865,C2330960 -> C2329633
1866,C0347014 -> C0347013
1867,C0347013 -> C0347019
1868,C1846460 -> C0857379
1869,C1334630 -> C3898472
1870,C0392525 -> C0451641
1871,C0156257 -> C0041952
1872,C0392525 -> C0156257
1873,C0009081 -> C0221213
1874,C0335141 -> C0335153 -> C0335144
1875,C0335141 -> C0335153 -> C0868798
1876,C0231854 -> C0035234
1877,C0002994 -> C0042109
1878,C0030920 -> C0740401
1879,C0030920 -> C0740401 -> C0013295
1880,C0740401 -> C0013295
1881,C0740401 -> C0267356
1882,C0030920 -> C0740401 -> C0030925
1883,C0038358 -> C0341163
1884,C0341163 -> C0235884
1885,C0030842 -> C1323103
1886,C0033306 -> C0033308
1887,C0225006 -> C0447861
1888,C0004259 -> C0004260
1889,C0035260 -> C0020944 -> C0337184
1890,C0019829 -> C1333064
1891,C0852445 -> C0019829
1892,C0842184 -> C0193200
1893,C0031064 -> C1293818
1894,C0851578 -> C0852564
1895,C0150305 -> C0184642
1896,C0267373 -> C0024050
1897,C0014836 -> C2833807
1898,C0034372 -> C0375221
1899,C0085661 -> C0263540
1900,C2030354 -> C4303268
1901,C0311376 -> C0152948
1902,C0000983 -> C0000975
1903,C0000983 -> C0000979
1904,C0042345 -> C4087113
1905,C0008366 -> C0038323
1906,C0197765 -> C0197764
1907,C0007603 -> C0887867
1908,C0023222 -> C0839480
1909,C0221355 -> C2720434
1910,C0012002 -> C0391873
1911,C0194209 -> C0194208
1912,C0345904 -> C0153448
1913,C0037974 -> C0040843
1914,C0042785 -> C0331014
1915,C0190802 -> C0190803
1916,C0034183 -> C0034186
1917,C0162818 -> C0494849
1918,C0852040 -> C0854416
1919,C0154064 -> C5401376 -> C0347129
1920,C0027713 -> C0736401
1921,C0036444 -> C0036442 -> C0036443
1922,C0036442 -> C0036443
1923,C0011394 -> C0011455
1924,C0014695 -> C1977349
1925,C0014695 -> C2917426
1926,C0476747 -> C0476742
1927,C0561235 -> C0561242
1928,C0205969 -> C0279864
1929,C0274134 -> C0274092
1930,C0274086 -> C0274134
1931,C0024301 -> C0079758 -> C1264190
1932,C0024301 -> C0079758 -> C5848142
1933,C0024301 -> C0079758
1934,C0024301 -> C0079758 -> C0079745
1935,C0024301 -> C0079758 -> C5849181
1936,C0024301 -> C0079758 -> C1264188
1937,C0193277 -> C0193276
1938,C0157695 -> C0007645
1939,C0266429 -> C1261504 -> C4708031 -> C0405582
1940,C0405582 -> C3812404
1941,C0042721 -> C0019159
1942,C0023890 -> C0239946
1943,C0156191 -> C0023885
1944,C0156592 -> C0392536
1945,C0265240 -> C3495417
1946,C0561370 -> C0561380
1947,C0561371 -> C0561370
1948,C0279000 -> C2239176
1949,C2239176 -> C5769925 -> C0564703
1950,C2239176 -> C0221287
1951,C0279000 -> C2239176 -> C0221287
1952,C0220630 -> C0279000 -> C2239176 -> C0221287 -> C0279870
1953,C0221287 -> C0206698
1954,C0341863 -> C0032519
1955,C0341863 -> C0025323
1956,C0155686 -> C0155692
1957,C0013418 -> C0473462 -> C1263826 -> C0152156
1958,C1263826 -> C0152156
1959,C0000786 -> C0156456
1960,C0023283 -> C1328252
1961,C4521129 -> C0206208
1962,C1391690 -> C1533626
1963,C0155811 -> C0001327
1964,C0149513 -> C0155811
1965,C0477355 -> C0154678
1966,C0030567 -> C0030569
1967,C0242422 -> C0030567 -> C0030569
1968,C0242422 -> C0030567
1969,C4552054 -> C0412401 -> C0412394 -> C1644183
1970,C0412394 -> C1644183 -> C0412400
1971,C0035918 -> C0023115
1972,C0242669 -> C0405106
1973,C0160948 -> C0160949
1974,C0160950 -> C0160948
1975,C0150355 -> C0030643 -> C0679674
1976,C0079304 -> C0192657 -> C0013301
1977,C0079304 -> C0192657 -> C0017195 -> C0192674
1978,C0014873 -> C0079304
1979,C0039585 -> C0342532
1980,C0412534 -> C0581630
1981,C0581630 -> C0554758
1982,C0037995 -> C0398505
1983,C0584647 -> C0730117
1984,C0150281 -> C0150260
1985,C0034074 -> C0264517 -> C2062929
1986,C0034072 -> C0020542
1987,C0176424 -> C0841818
1988,C0149881 -> C0029191
1989,C0014534 -> C0149881
1990,C0149881 -> C0156302
1991,C0042845 -> C0086024
1992,C0035553 -> C0230779 -> C0032592
1993,C0085177 -> C0035544
1994,C0160986 -> C0160988
1995,C0160987 -> C0160986
1996,C1533665 -> C0401308 -> C0194304
1997,C0341218 -> C1321580
1998,C0341218 -> C0333039
1999,C0013371 -> C5688887
2000,C0013371 -> C1527298
2001,C0545529 -> C4543528 -> C0222600
2002,C0348296 -> C0494133
2003,C0587906 -> C0442592
2004,C0475567 -> C4510829 -> C0269674
2005,C0341960 -> C0475567 -> C0269671
2006,C0475567 -> C0475548
2007,C0341960 -> C0475567 -> C0475548
2008,C0221536 -> C0013526
2009,C0235880 -> C0154747
2010,C0238261 -> C5779780 -> C1704423 -> C5680523 -> C5681302
2011,C5779780 -> C1704423
2012,C0349506 -> C0031762 -> C0406206
2013,C0259898 -> C2313853
2014,C0561597 -> C0561598
2015,C0561649 -> C0561659
2016,C0561650 -> C0561649
2017,C0561607 -> C0561597
2018,C0263855 -> C0452159
2019,C0346458 -> C0686009
2020,C0433331 -> C0274084
2021,C0036133 -> C0029051
2022,C0036130 -> C0036133
2023,C0156328 -> C0269037
2024,C0269041 -> C0156328
2025,C1293256 -> C0187197
2026,C0158683 -> C0267834 -> C4551631
2027,C0581533 -> C0581538
2028,C2231668 -> C0433314
2029,C0494554 -> C0149508
2030,C2083581 -> C4543791
2031,C1268155 -> C0032043
2032,C0272651 -> C0159743 -> C0159742
2033,C0159743 -> C0159742 -> C0272652
2034,C0022346 -> C0020433
2035,C0222403 -> C0222395
2036,C1443005 -> C0852036
2037,C0004461 -> C0085103
2038,C0085103 -> C0011305
2039,C0432848 -> C0273828
2040,C0191279 -> C2959712
2041,C0178362 -> C0481093
2042,C0012736 -> C0340643 -> C3804970
2043,C0012736 -> C0340643
2044,C0012736 -> C0003486
2045,C2939443 -> C0160919
2046,C0160919 -> C1442862 -> C0438624
2047,C0472794 -> C3887558
2048,C0158689 -> C0559913
2049,C0685844 -> C0158689 -> C0559913 -> C0431622
2050,C0431622 -> C0158688
2051,C0685844 -> C0158689
2052,C0232058 -> C0477914
2053,C0559607 -> C0222095
2054,C0154903 -> C0154901
2055,C0154901 -> C0008522
2056,C0194684 -> C0554304
2057,C0011351 -> C0002452
2058,C3669924 -> C0267475
2059,C0011633 -> C0085655
2060,C0346416 -> C0030421
2061,C0030421 -> C0027634
2062,C0222215 -> C0559629
2063,C0927242 -> C0927243
2064,C2919032 -> C2908879
2065,C0028738 -> C0162567
2066,C0339058 -> C0014390
2067,C0010803 -> C0022564
2068,C0032587 -> C0032586
2069,C0478018 -> C0158644
2070,C0412709 -> C3839981
2071,C0156327 -> C0269034
2072,C0156327 -> C0269038
2073,C0403787 -> C5442141
2074,C0851525 -> C0947786
2075,C0600228 -> C0162297
2076,C0018790 -> C0600228
2077,C0157691 -> C0157690
2078,C0157690 -> C0157693
2079,C0025297 -> C0276430
2080,C0025290 -> C0025297
2081,C0596263 -> C0007621
2082,C0009492 -> C1719662
2083,C1623021 -> C2906965
2084,C0008373 -> C0155490
2085,C0155490 -> C0008374
2086,C0008373 -> C0155490 -> C0008374
2087,C0155490 -> C0008374 -> C0395884
2088,C0008373 -> C0155490 -> C0008374 -> C0395884
2089,C0562389 -> C3531796
2090,C0014261 -> C0162864
2091,C0008495 -> C2908911
2092,C0220983 -> C0002063
2093,C0269047 -> C0156333
2094,C0281883 -> C0162385
2095,C0007860 -> C0007861
2096,C1301359 -> C1961099
2097,C1800706 -> C0085786
2098,C1800706 -> C2350236
2099,C0242073 -> C0034063
2100,C0011615 -> C0494831
2101,C0260455 -> C2712731
2102,C0160543 -> C0160544
2103,C0160541 -> C0160540
2104,C0160540 -> C0160542
2105,C0160545 -> C0160543
2106,C0078939 -> C0085151
2107,C0038739 -> C0020282
2108,C0205929 -> C0156175
2109,C0156175 -> C0016167
2110,C0920296 -> C0476254 -> C0002018
2111,C0559545 -> C0222239
2112,C1262467 -> C0018884
2113,C0040136 -> C2103526
2114,C0194633 -> C0401698 -> C5687318
2115,C0194740 -> C0194746
2116,C0194740 -> C1261298
2117,C1179999 -> C0021721
2118,C0026780 -> C0341048
2119,C0325870 -> C2960655
2120,C0203408 -> C0412546
2121,C0586588 -> C0444226
2122,C0267953 -> C0341478
2123,C0423172 -> C0010930 -> C0339129
2124,C0423172 -> C0010930
2125,C1513019 -> C0004561 -> C0003273
2126,C0192866 -> C0192865
2127,C0015652 -> C1331532
2128,C0004096 -> C0810292
2129,C1692886 -> C0275554
2130,C0013778 -> C0007203
2131,C2931355 -> C0751602
2132,C0021031 -> C0877857
2133,C0477501 -> C0494852
2134,C4543527 -> C0222601 -> C0545535
2135,C0037944 -> C0037947
2136,C0038661 -> C1760428 -> C0582496 -> C0424000
2137,C0153349 -> C0153357
2138,C0042023 -> C0032617
2139,C0198062 -> C0868838
2140,C0018235 -> C0005119
2141,C0001546 -> C0338910
2142,C0022661 -> C0403447
2143,C0010520 -> C4551354
2144,C1456876 -> C0269441
2145,C0152453 -> C0405482
2146,C0155402 -> C0494553
2147,C0494553 -> C0155404
2148,C0432228 -> C0432227
2149,C0222176 -> C0559623 -> C0459221
2150,C0559623 -> C0459221
2151,C0155074 -> C0155073
2152,C0323829 -> C0323835 -> C0323830
2153,C0222166 -> C0559619
2154,C0559614 -> C0222155
2155,C0266342 -> C2107131
2156,C0024904 -> C0155442
2157,C0198059 -> C0847244
2158,C0002893 -> C0796466 -> C5848916 -> C2981142
2159,C1320453 -> C0851140
2160,C0006936 -> C0185442
2161,C0554540 -> C0186914
2162,C0273433 -> C0561707
2163,C0577850 -> C0277899
2164,C0155836 -> C0155835
2165,C0036689 -> C0343487
2166,C0343487 -> C0036285
2167,C0153117 -> C0038041
2168,C0206751 -> C0276358
2169,C4316815 -> C0347072
2170,C0347072 -> C4759674
2171,C0347072 -> C0347087
2172,C1292776 -> C1292780
2173,C0152461 -> C0842112
2174,C0340827 -> C0344680
2175,C0559632 -> C0222269
2176,C0325348 -> C0325349
2177,C0006413 -> C0278879
2178,C0029988 -> C0069715
2179,C0222286 -> C0559637
2180,C0202756 -> C0202689
2181,C0202689 -> C0202688
2182,C0026618 -> C1404372
2183,C0600609 -> C0330546
2184,C0154735 -> C0553760
2185,C0152187 -> C0002418
2186,C0222110 -> C0559604
2187,C0559603 -> C0448790
2188,C0561160 -> C0561161
2189,C0561160 -> C0561162
2190,C0036270 -> C0448782 -> C3698349
2191,C1254599 -> C0200949
2192,C0266629 -> C0266630
2193,C0226482 -> C0226478 -> C0459918 -> C0226497
2194,C0226482 -> C0226478 -> C0459918
2195,C0432882 -> C0561011
2196,C0155679 -> C0155680
2197,C0152915 -> C0041321
2198,C0497442 -> C0348336
2199,C0024808 -> C0936079
2200,C0152506 -> C0276774
2201,C0404470 -> C0269160
2202,C0269167 -> C0404470
2203,C0042940 -> C0264587
2204,C0190466 -> C1293401
2205,C0190466 -> C1293402
2206,C0936236 -> C0034229
2207,C0012746 -> C0851878
2208,C0851721 -> C0014866
2209,C0160951 -> C0160952
2210,C0160953 -> C0160951
2211,C0041275 -> C0015787
2212,C0154189 -> C1263961
2213,C0405379 -> C0191926
2214,C0405379 -> C0844927
2215,C0405371 -> C0405372
2216,C0191864 -> C0405371
2217,C1096100 -> C0544008 -> C0271111
2218,C1096100 -> C0544008
2219,C0152200 -> C5201048
2220,C0750309 -> C0546884
2221,C0161397 -> C0161400
2222,C0000263 -> C0001407
2223,C0013502 -> C0348276
2224,C0040261 -> C4082762
2225,C0556410 -> C0556412
2226,C0038016 -> C0038018
2227,C0230739 -> C0007708 -> C0242608
2228,C0024110 -> C0155908
2229,C0155908 -> C0155909
2230,C0397454 -> C0397451
2231,C0341427 -> C0554112
2232,C0038617 -> C0075429
2233,C0192135 -> C0192134
2234,C0024138 -> C5574816
2235,C0561548 -> C0561558
2236,C0561549 -> C0561548
2237,C0521631 -> C3510294 -> C0238447
2238,C0006384 -> C0264909
2239,C0432482 -> C0016667
2240,C0260745 -> C0260755
2241,C1321524 -> C0224620
2242,C0565840 -> C0036136
2243,C0318193 -> C0318147
2244,C0472699 -> C0005961
2245,C0574848 -> C0574847
2246,C0574847 -> C3511400
2247,C0013581 -> C0023316 -> C0023309
2248,C0013581 -> C0023316
2249,C0024266 -> C5566804
2250,C0394381 -> C0394382
2251,C0686277 -> C2019421
2252,C0227952 -> C0458710
2253,C0222193 -> C0559558
2254,C0222146 -> C0559624
2255,C0561073 -> C0561072
2256,C0561072 -> C0561074
2257,C0524816 -> C1136102
2258,C0020883 -> C0399921
2259,C0578647 -> C2363241
2260,C0561519 -> C0561521
2261,C0561520 -> C0561519
2262,C0042510 -> C0155710
2263,C0155710 -> C0152173
2264,C0266251 -> C0431592
2265,C0018833 -> C0018823
2266,C0556856 -> C0556024
2267,C0085693 -> C2887683
2268,C0193610 -> C0400542
2269,C0846218 -> C0841839
2270,C0026760 -> C3541456
2271,C0700508 -> C0154823
2272,C0034735 -> C0034734
2273,C0061444 -> C0017774
2274,C0025562 -> C1718064
2275,C0032461 -> C0852343
2276,C0161624 -> C0569297
2277,C2908601 -> C2908600
2278,C0403104 -> C0403101
2279,C0015000 -> C0026532
2280,C0013612 -> C0324866
2281,C0014710 -> C2917379
2282,C3888018 -> C0027773
2283,C0027773 -> C0271706
2284,C0033666 -> C0597304
2285,C0152439 -> C0154816
2286,C0559606 -> C0222074
2287,C0337780 -> C0337781
2288,C0221013 -> C0042111 -> C1541840
2289,C0159734 -> C0272641
2290,C1304037 -> C1262484 -> C0392666
2291,C0269608 -> C0156616
2292,C0156616 -> C0000832
2293,C0269608 -> C0156616 -> C0000832
2294,C0156616 -> C0156621
2295,C5779675 -> C0342114 -> C0018022
2296,C0495187 -> C0342033
2297,C0343228 -> C0839221
2298,C0839221 -> C0574043
2299,C0347290 -> C0153960
2300,C0020450 -> C0269661
2301,C1536428 -> C0585202
2302,C0160990 -> C0160989
2303,C0160989 -> C0160991
2304,C0160990 -> C0160989 -> C0160991
2305,C0196110 -> C0196109
2306,C0404414 -> C0195384
2307,C0431946 -> C0152235
2308,C0154089 -> C0686217 -> C0686221
2309,C0347180 -> C0154089 -> C1334019
2310,C0347180 -> C0154089
2311,C0154089 -> C4302030
2312,C0220647 -> C0027667 -> C0280459
2313,C0220635 -> C0279868
2314,C0040137 -> C0749474 -> C1318500 -> C0018023 -> C5545356
2315,C0159739 -> C0159738 -> C0272647
2316,C0159738 -> C0272647
2317,C0272644 -> C0159739 -> C0159738
2318,C0023817 -> C0268199
2319,C0500452 -> C4542669
2320,C0015946 -> C0566866
2321,C0160970 -> C0160974
2322,C0160971 -> C0160970
2323,C0020295 -> C0341676
2324,C0220650 -> C0153688
2325,C0267472 -> C0267471
2326,C0027404 -> C0751362
2327,C0029348 -> C1545377
2328,C0235659 -> C2908689
2329,C0578051 -> C0221776
2330,C0279702 -> C0279871
2331,C2900988 -> C1959847
2332,C0036614 -> C0227987
2333,C0396072 -> C0345948
2334,C0199100 -> C0199099
2335,C0206717 -> C5420080
2336,C0020624 -> C0404550
2337,C0404550 -> C0028949
2338,C0152717 -> C0041325
2339,C0477831 -> C2908487
2340,C0028271 -> C0584642
2341,C0404058 -> C1510477
2342,C0404058 -> C0278320
2343,C0024003 -> C1184923
2344,C2940786 -> C4722330
2345,C0456039 -> C0270275
2346,C0043540 -> C0435331
2347,C0192198 -> C0841842
2348,C0028796 -> C2888171
2349,C0473147 -> C0401504
2350,C0269891 -> C0405213 -> C0554395
2351,C0162867 -> C0026844
2352,C0335473 -> C0335466
2353,C0564470 -> C2712144
2354,C0269496 -> C0000804
2355,C0020332 -> C0047456
2356,C0495844 -> C0434513
2357,C0153317 -> C0277352
2358,C0030756 -> C0153317 -> C0277352 -> C0277348
2359,C0030756 -> C0153317
2360,C0339309 -> C0578893
2361,C1444300 -> C1828281
2362,C0406241 -> C0406245
2363,C0406251 -> C0406241
2364,C0406248 -> C0406247
2365,C0017665 -> C4038956
2366,C0240491 -> C0578091
2367,C0150543 -> C0204598 -> C0204600
2368,C0017575 -> C1527368
2369,C0008384 -> C0043208
2370,C0162338 -> C0446306
2371,C0401217 -> C0401225
2372,C0521648 -> C0456011
2373,C2029840 -> C2321271
2374,C0559633 -> C0222275
2375,C0430701 -> C0430705
2376,C0335320 -> C0335318
2377,C5687556 -> C1337633
2378,C1272885 -> C5687556
2379,C0345188 -> C1261176 -> C0266172
2380,C0266173 -> C0345188 -> C1261176
2381,C0345188 -> C0266170
2382,C0022567 -> C1519354
2383,C0162701 -> C0430628 -> C0522795
2384,C0085416 -> C2753523
2385,C0274337 -> C0274338
2386,C0031485 -> C0751434
2387,C1998998 -> C2712036
2388,C0037421 -> C0677638
2389,C0432837 -> C0273788
2390,C0160842 -> C0432837 -> C0273788
2391,C2029853 -> C2321272
2392,C0334373 -> C1334280 -> C3812899
2393,C0004692 -> C0276786
2394,C0222141 -> C0559626
2395,C2215684 -> C0552479
2396,C0268118 -> C5779508
2397,C0022638 -> C0235430
2398,C0017789 -> C0061472
2399,C0016515 -> C0949945
2400,C0561320 -> C0561319
2401,C0561319 -> C0561330
2402,C0017547 -> C0405578
2403,C0405578 -> C0001206
2404,C0029974 -> C0029045
2405,C2908420 -> C2908419
2406,C0016979 -> C1449691
2407,C0154094 -> C2006991
2408,C0042515 -> C0196169
2409,C0177279 -> C0841195
2410,C0008681 -> C0395991
2411,C0267154 -> C1262481
2412,C0189024 -> C5687520
2413,C0273875 -> C0432864
2414,C0342165 -> C0154157
2415,C0021293 -> C0158917
2416,C0344407 -> C0026267
2417,C0018880 -> C4751582 -> C0303666
2418,C0344037 -> C0344035
2419,C0023981 -> C0009247
2420,C0238217 -> C0451764
2421,C0269981 -> C0405309
2422,C0191808 -> C0411784
2423,C0343805 -> C0348892
2424,C0451702 -> C0343805
2425,C0155709 -> C0004239
2426,C0004238 -> C0155709
2427,C0678202 -> C0156146
2428,C0161030 -> C2959517
2429,C0161030 -> C2959515
2430,C0222223 -> C0559630
2431,C5230654 -> C0222720
2432,C0433679 -> C0433684
2433,C0228264 -> C0149547
2434,C0228264 -> C0228265
2435,C0395416 -> C0395406
2436,C1158165 -> C1157923
2437,C0019880 -> C0598608
2438,C0279543 -> C0279899
2439,C0279543 -> C1292771
2440,C0026503 -> C0324665
2441,C0192029 -> C0192025 -> C0842621
2442,C0192029 -> C0192025
2443,C0433070 -> C0451981
2444,C0677829 -> C2917440
2445,C0991511 -> C5687455
2446,C0991511 -> C5687455 -> C1272893
2447,C5687455 -> C1272893
2448,C0836940 -> C0348326
2449,C2004458 -> C5421216 -> C5421369
2450,C0175743 -> C0362030 -> C5679838
2451,C2960735 -> C0412675
2452,C0264896 -> C0232208
2453,C1282335 -> C0229807
2454,C0554175 -> C0401905
2455,C0187045 -> C0187046
2456,C0187047 -> C0187045
2457,C0397515 -> C0190693
2458,C0561419 -> C0561418
2459,C0561418 -> C0561429
2460,C0686006 -> C0686001
2461,C0405532 -> C0193790 -> C0193792
2462,C0193790 -> C0193804
2463,C0400768 -> C0400769
2464,C0400770 -> C0400768
2465,C3662350 -> C0188847
2466,C0188847 -> C3662451
2467,C0272638 -> C0159730
2468,C0023319 -> C0336564
2469,C0031050 -> C1268210
2470,C0341137 -> C0267081
2471,C4511229 -> C0272910
2472,C0025048 -> C1561793
2473,C4047836 -> C3863736
2474,C0158484 -> C0158483
2475,C0158483 -> C0158485
2476,C0162602 -> C2632067
2477,C0342643 -> C1853271
2478,C1998104 -> C0490005
2479,C2164619 -> C3665408
2480,C0336128 -> C0336130
2481,C5438159 -> C3210541
2482,C0085688 -> C0157642
2483,C0085688 -> C0157642 -> C0405321
2484,C0157642 -> C0405321
2485,C0159864 -> C0159863
2486,C0159862 -> C0159864
2487,C0028792 -> C0201811
2488,C1997968 -> C4040257
2489,C0028137 -> C0028214
2490,C0159868 -> C0159866
2491,C0159867 -> C0159868
2492,C3839617 -> C2939188
2493,C0405373 -> C0405375
2494,C0405374 -> C0405373
2495,C1387481 -> C0495313
2496,C0796549 -> C1335719
2497,C0206532 -> C0085150
2498,C0031760 -> C0035316
2499,C0031760 -> C0035316 -> C0376351
2500,C0418838 -> C0562218
2501,C0222101 -> C0559608
2502,C3495436 -> C0023288
2503,C1384832 -> C0340596
2504,C0265649 -> C0265647
2505,C0397908 -> C0398032
2506,C0336355 -> C0336354
2507,C0031190 -> C4509421
2508,C0404709 -> C0269734
2509,C2163910 -> C2163911
2510,C0423155 -> C0423154
2511,C0155829 -> C0149825
2512,C0223728 -> C0448063
2513,C0040150 -> C5566869
2514,C1391521 -> C0275667
2515,C0030409 -> C0276666
